wikidata,department_label,commune_label
Q1139280,Eure-et-Loir,Marville-Moutiers-Brûlé
Q1171493,Sarthe,Aubigné-Racan
Q1139307,Eure-et-Loir,Nogent-le-Phaye
Q1174452,Saône-et-Loire,Chevagny-les-Chevrières
Q1174659,Yonne,Fontenoy
Q1171614,Vendée,Le Langon
Q1171484,Sarthe,Bourg-le-Roi
Q1139329,Eure-et-Loir,Hanches
Q1348734,Loir-et-Cher,Saint-Jacques-des-Guérets
Q1171469,Mayenne,Juvigné
Q1348712,Deux-Sèvres,Mazières-en-Gâtine
Q1214144,Marne,Fagnières
Q1174671,Yonne,Maillot
Q1348796,Deux-Sèvres,Vausseroux
Q1161632,Jura,Chaînée-des-Coupis
Q1171627,Vendée,Le Girouard
Q1171389,Mayenne,Saint-Berthevin-la-Tannière
Q1214121,Marne,Bussy-Lettrée
Q1171827,Sarthe,Luceau
Q1161369,Oise,Lachaussée-du-Bois-d'Écu
Q1348782,Deux-Sèvres,Saint-Cyr-la-Lande
Q1139340,Eure-et-Loir,Guainville
Q1214000,Marne,Bignicourt-sur-Saulx
Q1174662,Yonne,Subligny
Q1161588,Vendée,Chauché
Q1161622,Jura,Courtefontaine
Q1348661,Deux-Sèvres,Paizay-le-Chapt
Q1171670,Vendée,L'Île-d'Elle
Q1180209,Deux-Sèvres,Nanteuil
Q1171684,Mayenne,Chémeré-le-Roi
Q1161421,Nord,Steenbecque
Q1214166,Marne,Bussy-le-Château
Q1139320,Eure-et-Loir,Lormaye
Q1214383,Savoie,Tours-en-Savoie
Q1214410,Puy-de-Dôme,Ménétrol
Q1348669,Deux-Sèvres,Lhoumois
Q1348863,Deux-Sèvres,Saint-Paul-en-Gâtine
Q1139324,Eure-et-Loir,Méréglise
Q1214192,Marne,Heutrégiville
Q1214097,Marne,Couvrot
Q1171610,Vendée,Faymoreau
Q1139312,Eure-et-Loir,Luisant
Q1161626,Jura,Broissia
Q1171677,Mayenne,Grez-en-Bouère
Q1349035,Haute-Garonne,Bordes-de-Rivière
Q1348823,Deux-Sèvres,Pas-de-Jeu
Q1171914,Indre-et-Loire,Sepmes
Q1348833,Deux-Sèvres,Saint-Amand-sur-Sèvre
Q1214460,Puy-de-Dôme,Moureuille
Q1171832,Vendée,Le Fenouiller
Q1348809,Deux-Sèvres,Villemain
Q1171813,Vendée,Grosbreuil
Q1161644,Meuse,Cunel
Q1214434,Savoie,Saint-Pierre-d'Alvey
Q1349006,Meurthe-et-Moselle,Dommartin-sous-Amance
Q1349057,Haute-Garonne,Castéra-Vignoles
Q1139332,Eure-et-Loir,Lèves
Q1214374,Tarn,Amarens
Q1171930,Indre-et-Loire,Ligré
Q1139348,Eure-et-Loir,Montireau
Q1161662,Jura,Andelot-Morval
Q1348756,Deux-Sèvres,Sainte-Gemme
Q1139351,Eure-et-Loir,Morainville
Q1171920,Indre-et-Loire,Luzillé
Q1139335,Eure-et-Loir,Ouarville
Q1161660,Jura,Balaiseaux
Q1171910,Indre-et-Loire,Sazilly
Q1139366,Eure-et-Loir,Saint-Aubin-des-Bois
Q1214448,Savoie,Queige
Q1139359,Eure-et-Loir,Sainte-Gemme-Moronval
Q1214620,Savoie,Montsapey
Q1161648,Jura,Chêne-Bernard
Q1348872,Deux-Sèvres,Périgné
Q1161684,Meurthe-et-Moselle,Vitrey
Q1161637,Jura,Chilly-le-Vignoble
Q1214546,Savoie,Villard-Sallet
Q1171861,Vendée,Curzon
Q1348767,Deux-Sèvres,Saint-Romans-des-Champs
Q1349097,Haute-Garonne,Corronsac
Q1214422,Savoie,Villaroux
Q1214642,Puy-de-Dôme,Tallende
Q1161657,Jura,Chavéria
Q1161668,Meurthe-et-Moselle,Fécocourt
Q1349138,Haute-Garonne,Beaufort
Q1171905,Vendée,Beaurepaire
Q1161694,Jura,Baverans
Q1214488,Puy-de-Dôme,Saint-Jacques-d'Ambur
Q1090139,Charente-Maritime,Yves
Q1161739,Indre-et-Loire,Les Hermites
Q1214512,Savoie,Saint-Thibaud-de-Couz
Q1349126,Haute-Garonne,Belbèze-de-Lauragais
Q1171936,Indre-et-Loire,Marray
Q1161782,Vosges,Bleurville
Q1171972,Indre-et-Loire,Marcilly-sur-Maulne
Q1349078,Haute-Garonne,Bragayrac
Q1349025,Haute-Garonne,Fos
Q1090289,Somme,Brassy
Q1171980,Indre-et-Loire,Saint-Genouph
Q1214706,Marne,Broussy-le-Petit
Q1171941,Indre-et-Loire,Limeray
Q1171952,Indre-et-Loire,Lignières-de-Touraine
Q1171997,Indre-et-Loire,La Roche-Clermault
Q1349183,Haute-Garonne,Fougaron
Q1090164,Somme,Caix
Q1214694,Tarn,Alban
Q1090210,Somme,Buire-sur-l'Ancre
Q1090144,Somme,Bettencourt-Saint-Ouen
Q1161711,Jura,Champdivers
Q1090195,Somme,Béalcourt
Q1090337,Somme,Beaucamps-le-Vieux
Q1161653,Meurthe-et-Moselle,Saffais
Q1214738,Marne,Bergères-sous-Montmirail
Q1214655,Puy-de-Dôme,Yssac-la-Tourette
Q1171927,Indre-et-Loire,Saint-Martin-le-Beau
Q1349163,Haute-Garonne,Capens
Q1090188,Somme,Breuil
Q1349273,Haute-Garonne,Caubous
Q1349047,Haute-Garonne,Chein-Dessus
Q1172014,Indre-et-Loire,Monnaie
Q1161950,Loir-et-Cher,La Ferté-Imbault
Q1171976,Indre-et-Loire,Lémeré
Q1171992,Indre-et-Loire,Lussault-sur-Loire
Q1214666,Marne,Connantray-Vaurefroy
Q1349334,Charente,Foussignac
Q1349148,Haute-Garonne,Cathervielle
Q1090551,Somme,Beuvraignes
Q1214750,Savoie,Bourget-en-Huile
Q1090395,Somme,Bresle
Q1161964,Meurthe-et-Moselle,Phlin
Q1214526,Savoie,Notre-Dame-des-Millières
Q1161943,Marne,Étrepy
Q1090496,Somme,Beaucamps-le-Jeune
Q1349362,Charente,Benest
Q1171988,Indre-et-Loire,Saint-Paterne-Racan
Q1214939,Marne,Aougny
Q1349500,Charente-Maritime,Chenac-Saint-Seurin-d'Uzet
Q1214722,Savoie,Cléry
Q1162005,Vendée,Landevieille
Q1172010,Indre-et-Loire,Pussigny
Q1349287,Haute-Garonne,Beauville
Q1172023,Indre-et-Loire,Mouzay
Q1161968,Marne,La Chapelle-Lasson
Q1090361,Somme,Beaufort-en-Santerre
Q1349380,Charente,Bioussac
Q1091346,Ariège,Lissac
Q1349444,Charente,Barbezières
Q1214879,Somme,Saulchoy-sous-Poix
Q1214742,Marne,Cauroy-lès-Hermonville
Q1214891,Marne,Francheville
Q1162001,Oise,Hodenc-l'Évêque
Q1171984,Indre,Saint-Florentin
Q1090745,Somme,Beaucourt-sur-l'Ancre
Q1161994,Loir-et-Cher,Conan
Q1091807,Loire,Néronde
Q1214956,Marne,Euvy
Q1214919,Marne,Chaintrix-Bierges
Q1161985,Meuse,Breux
Q1214905,Marne,Bignicourt-sur-Marne
Q1214979,Marne,Courthiézy
Q1349256,Haute-Garonne,Bouzin
Q1091802,Isère,Theys
Q1172033,Indre-et-Loire,Pont-de-Ruan
Q1090402,Somme,Bonnay
Q1162065,Oise,Le Mesnil-en-Thelle
Q1162289,Vosges,Saint-Michel-sur-Meurthe
Q1172019,Cher,Vignoux-sur-Barangeon
Q1090512,Somme,Bernes
Q1162031,Tarn-et-Garonne,Le Causé
Q1214987,Marne,Contault
Q1090644,Somme,Bourseville
Q1162053,Vendée,La Jaudonnière
Q1092009,Somme,Beauchamps
Q1349615,Charente-Maritime,Beurlay
Q1172026,Indre-et-Loire,Saint-Laurent-en-Gâtines
Q1162037,Indre-et-Loire,Épeigné-sur-Dême
Q1161978,Vendée,La Jonchère
Q1172047,Indre-et-Loire,Sonzay
Q1092070,Loire,Noailly
Q1214970,Marne,Fismes
Q1215040,Puy-de-Dôme,Moissat
Q1215031,Tarn,Belleserre
Q1092077,Somme,Beaumetz
Q1092033,Somme,Bernay-en-Ponthieu
Q1349636,Charente-Maritime,Courcerac
Q1172041,Indre-et-Loire,Saunay
Q1162396,Nord,Pradelles
Q1162084,Indre-et-Loire,La Tour-Saint-Gelin
Q1162138,Vosges,Isches
Q1344874,Haute-Garonne,Cazeaux-de-Larboust
Q1092026,Vaucluse,Lapalud
Q1172191,Cher,Torteron
Q1349652,Charente-Maritime,Breuil-la-Réorte
Q1172057,Indre-et-Loire,Orbigny
Q1162496,Nord,Moncheaux
Q1349625,Charente-Maritime,Beauvais-sur-Matha
Q1349589,Charente-Maritime,Cressé
Q1172202,Cher,Thou
Q1349664,Charente-Maritime,Chaniers
Q1172189,Cher,Soulangis
Q1344915,Haute-Garonne,Gémil
Q1090781,Somme,Bouvaincourt-sur-Bresle
Q1092387,Indre,Saint-Hilaire-sur-Benaize
Q1215048,Puy-de-Dôme,Vertaizon
Q1215000,Marne,Clamanges
Q1172052,Indre-et-Loire,Mettray
Q1344844,Haute-Garonne,Benque
Q1349756,Charente-Maritime,Bresdon
Q1215071,Puy-de-Dôme,Youx
Q1214994,Marne,Clesles
Q1349746,Charente-Maritime,Chevanceaux
Q1172106,Indre-et-Loire,Perrusson
Q1172249,Cher,Sainte-Thorette
Q1215044,Savoie,Montendry
Q1349674,Charente-Maritime,Bois
Q1349685,Charente-Maritime,Bussac-Forêt
Q1092560,Aude,Donazac
Q1091892,Charente-Maritime,Courant
Q1344893,Haute-Garonne,Buzet-sur-Tarn
Q1215131,Marne,Witry-lès-Reims
Q1216526,Tarn,Albine
Q1344935,Haute-Garonne,Charlas
Q1172238,Cher,Touchay
Q1349913,Charente,Beaulieu-sur-Sonnette
Q1092163,Vaucluse,Sérignan-du-Comtat
Q1215058,Savoie,Montgilbert
Q1092270,Somme,Beauval
Q1092378,Loire,Arcon
Q1172208,Cher,Sens-Beaujeu
Q1349874,Charente,Ambernac
Q1345085,Haute-Garonne,Eup
Q1172218,Cher,Tendron
Q1092672,Hautes-Pyrénées,Camalès
Q1345008,Haute-Garonne,Fourquevaux
Q1172197,Cher,Thénioux
Q1344858,Haute-Garonne,Francarville
Q1344983,Haute-Garonne,Aucamville
Q1092573,Isère,Dolomieu
Q1172212,Cher,Soye-en-Septaine
Q1172205,Cher,Subligny
Q1092225,Charente-Maritime,Saint-Agnant
Q1092663,Hautes-Pyrénées,Cazaux-Fréchet-Anéran-Camors
Q1172227,Cher,Saugy
Q1349927,Charente-Maritime,Thénac
Q1349851,Charente-Maritime,Mérignac
Q1172223,Cher,Santranges
Q1350213,Charente-Maritime,Courcelles
Q1215097,Puy-de-Dôme,Le Vernet-Sainte-Marguerite
Q1215116,Puy-de-Dôme,Lapeyrouse
Q1349938,Charente-Maritime,Saint-Jean-d'Angle
Q1092566,Isère,Burcin
Q1350244,Charente-Maritime,Cherbonnières
Q1344959,Haute-Garonne,Cox
Q1345048,Haute-Garonne,Quint-Fonsegrives
Q1345116,Eure-et-Loir,Jouy
Q1216692,Marne,Cheminon
Q1172306,Cher,Saint-Hilaire-en-Lignières
Q1172257,Cher,Sévry
Q1216679,Marne,Cloyes-sur-Marne
Q1345156,Deux-Sèvres,Vançais
Q1092693,Hautes-Pyrénées,Betbèze
Q1172290,Cher,Saint-Georges-de-Poisieux
Q1216673,Marne,Broussy-le-Grand
Q1172244,Cher,Saint-Pierre-les-Bois
Q1216705,Marne,Cernay-lès-Reims
Q1345101,Deux-Sèvres,Pierrefitte
Q1216551,Marne,Arrigny
Q1092716,Vaucluse,Visan
Q1345064,Haute-Garonne,Casties-Labrande
Q1345031,Haute-Garonne,Cambiac
Q1216757,Tarn,Beauvais-sur-Tescou
Q1092687,Hautes-Pyrénées,Chis
Q1216712,Tarn-et-Garonne,Brassac
Q1216591,Marne,Coole
Q1172233,Cher,Thaumiers
Q1172332,Cher,Montlouis
Q1345256,Deux-Sèvres,Scillé
Q1350258,Charente,Abzac
Q1172317,Cher,Ourouer-les-Bourdelins
Q1345274,Deux-Sèvres,Vernoux-en-Gâtine
Q1350226,Charente-Maritime,Saint-Césaire
Q1172283,Cher,Saint-Ambroix
Q1216969,Savoie,Rochefort
Q1172299,Cher,Saint-Florent-sur-Cher
Q1349947,Charente-Maritime,Varzay
Q1216716,Marne,Germigny
Q1345368,Eure-et-Loir,Oysonville
Q1350283,Charente-Maritime,Plassac
Q1216886,Tarn-et-Garonne,Aucamville
Q1092657,Hautes-Pyrénées,Bouilh-Péreuilh
Q1216917,Savoie,Grésy-sur-Isère
Q1345308,Deux-Sèvres,Lorigné
Q1350296,Charente-Maritime,Saint-Aigulin
Q1345286,Deux-Sèvres,Saint-Georges-de-Noisné
Q1172328,Cher,Neuvy-sur-Barangeon
Q1345136,Deux-Sèvres,Saivres
Q1092740,Hautes-Pyrénées,Cheust
Q1172337,Cher,Morogues
Q1345178,Deux-Sèvres,Louzy
Q1216976,Savoie,Villard-sur-Doron
Q1092701,Hautes-Pyrénées,Gez-ez-Angles
Q1092755,Hautes-Pyrénées,Castéra-Lou
Q1092726,Vaucluse,Violès
Q1345389,Eure-et-Loir,Villebon
Q1350317,Charente-Maritime,Geay
Q1345418,Deux-Sèvres,Villiers-sur-Chizé
Q1092764,Hautes-Pyrénées,Caharet
Q1092718,Hautes-Pyrénées,Calavanté
Q1092733,Hautes-Pyrénées,Burg
Q1345433,Deux-Sèvres,Maisontiers
Q1172374,Cher,Plaimpied-Givaudins
Q1216941,Savoie,Presle
Q1350271,Charente-Maritime,Forges
Q1350410,Pyrénées-Orientales,Réal
Q1216926,Savoie,Saint-Pierre-d'Entremont
Q1345542,Deux-Sèvres,Saint-Vincent-la-Châtre
Q1350390,Orne,Saint-André-de-Briouze
Q1350306,Charente-Maritime,Saint-Mandé-sur-Brédoire
Q1172396,Cher,Mareuil-sur-Arnon
Q1172359,Cher,Mornay-Berry
Q1092775,Vaucluse,Richerenches
Q1350332,Charente-Maritime,Annepont
Q1350346,Charente-Maritime,Blanzac-lès-Matha
Q1350593,Pyrénées-Orientales,Sahorre
Q1172349,Cher,Méry-sur-Cher
Q1172356,Cher,Orcenais
Q1172423,Cher,Méreau
Q1092724,Hautes-Pyrénées,Bonnefont
Q1172382,Cher,Nohant-en-Graçay
Q1217177,Puy-de-Dôme,Mirefleurs
Q1172411,Cher,Pigny
Q1092759,Hautes-Pyrénées,Goudon
Q1216951,Savoie,Tournon
Q1350616,Pyrénées-Orientales,Sainte-Colombe-de-la-Commanderie
Q1216961,Savoie,Vimines
Q1092817,Hautes-Pyrénées,Collongues
Q1350351,Var,Mazaugues
Q1092793,Hautes-Pyrénées,Cieutat
Q1217164,Puy-de-Dôme,Montfermy
Q1345457,Deux-Sèvres,Puihardy
Q1092771,Hautes-Pyrénées,Estirac
Q1172536,Cher,Marmagne
Q1092802,Hautes-Pyrénées,Camparan
Q1350447,Pyrénées-Orientales,Taulis
Q1172534,Cher,Neuvy-le-Barrois
Q1345523,Deux-Sèvres,Faye-sur-Ardin
Q1092778,Hautes-Pyrénées,Bégole
Q1217202,Savoie,Saint-Cassin
Q1217220,Puy-de-Dôme,Laqueuille
Q1350641,Pyrénées-Orientales,Serralongue
Q1217192,Savoie,Novalaise
Q1217101,Savoie,Villard-d'Héry
Q1350694,Pyrénées-Orientales,Toulouges
Q1345326,Deux-Sèvres,Le Vert
Q1345479,Deux-Sèvres,Montravers
Q1345489,Deux-Sèvres,Le Pin
Q1217283,Puy-de-Dôme,Villeneuve-les-Cerfs
Q1345579,Deux-Sèvres,Trayes
Q1092710,Hautes-Pyrénées,Bernac-Dessus
Q1350605,Pyrénées-Orientales,Trévillach
Q1217298,Savoie,Venthon
Q1092825,Hautes-Pyrénées,Germs-sur-l'Oussouet
Q1345560,Deux-Sèvres,Vasles
Q1345617,Charente,Fouqueure
Q1345641,Deux-Sèvres,Cherveux
Q1345502,Deux-Sèvres,Faye-l'Abbesse
Q1092786,Hautes-Pyrénées,Espieilh
Q1598326,Tarn,Penne
Q1217260,Savoie,Freney
Q1345662,Charente,Fontenille
Q1217232,Savoie,Thénésol
Q1092858,Hautes-Pyrénées,Caixon
Q1598376,Tarn,Montdurausse
Q1217186,Puy-de-Dôme,Laps
Q1092829,Hautes-Pyrénées,Génos
Q1345781,Haute-Garonne,Cambernard
Q1598410,Tarn,Saint-Jean-de-Rives
Q1172549,Loir-et-Cher,Billy
Q1419046,Ardennes,Saint-Clément-à-Arnes
Q1350733,Pyrénées-Orientales,Tarerach
Q1419062,Eure,Launay
Q1172544,Loir-et-Cher,Autainville
Q1092870,Ardennes,Jonval
Q1350627,Pyrénées-Orientales,Thuès-Entre-Valls
Q1350666,Pyrénées-Orientales,Targasonne
Q1092897,Ardennes,La Horgne
Q1345742,Haute-Garonne,Castelnau-d'Estrétefonds
Q1345703,Haute-Garonne,Deyme
Q1419031,Haute-Garonne,Cabanac-Cazaux
Q1217272,Savoie,Saint-Vital
Q1345723,Haute-Garonne,Esténos
Q1345598,Deux-Sèvres,Vernoux-sur-Boutonne
Q1350465,Pyrénées-Orientales,Sansa
Q1351162,Charente-Maritime,Port-des-Barques
Q1351250,Charente-Maritime,Saint-Thomas-de-Conac
Q1351204,Charente,Bazac
Q1092811,Hautes-Pyrénées,Castelbajac
Q1350716,Pyrénées-Orientales,Rigarda
Q1092851,Hautes-Pyrénées,Bernadets-Dessus
Q1092881,Hautes-Pyrénées,Cazaux-Debat
Q1419039,Ardennes,Sailly
Q1092890,Hautes-Pyrénées,Estarvielle
Q1419129,Haute-Garonne,Le Fauga
Q1351505,Lot,Saint-Sulpice
Q1351156,Charente-Maritime,Villars-les-Bois
Q1345828,Charente,Courgeac
Q1345682,Charente,Bouëx
Q1351516,Lot,Saint-Médard-de-Presque
Q1345760,Haute-Garonne,Francazal
Q1598626,Tarn,Roquemaure
Q1419087,Ardennes,Lonny
Q1419094,Ardennes,Vaux-Villaine
Q1092959,Hautes-Pyrénées,Bizous
Q1598340,Marne,Sompuis
Q1092898,Hautes-Pyrénées,Cadéac
Q1419080,Deux-Sèvres,Le Retail
Q1598597,Tarn,Poudis
Q1419154,Ardennes,Sévigny-la-Forêt
Q1419160,Ardennes,Sormonne
Q1351195,Indre-et-Loire,Saint-Hippolyte
Q1419071,Haute-Garonne,Les Tourreilles
Q1092893,Hautes-Pyrénées,Bonnemazon
Q1345959,Haute-Garonne,Bezins-Garraux
Q1351531,Lot,Saint-Michel-Loubéjou
Q1345800,Haute-Garonne,Belberaud
Q1598756,Charente,Douzat
Q1419142,Ardennes,Touligny
Q1092930,Hautes-Pyrénées,Hauban
Q1345902,Haute-Garonne,Castagnède
Q1419196,Ardennes,Sury
Q1419137,Haute-Garonne,La Salvetat-Saint-Gilles
Q1598718,Tarn,Soual
Q1598530,Tarn,Damiatte
Q1598702,Tarn,Dourgne
Q1345921,Haute-Garonne,Bretx
Q1351240,Charente-Maritime,Trizay
Q1093003,Saône-et-Loire,Épinac
Q1351548,Charente-Maritime,Saint-Sorlin-de-Conac
Q1092921,Hautes-Pyrénées,Arrayou-Lahitte
Q1598554,Haute-Marne,Graffigny-Chemin
Q1351684,Charente,Bardenac
Q1351558,Charente-Maritime,Prignac
Q1092940,Hautes-Pyrénées,Hautaget
Q1345862,Haute-Garonne,Couret
Q1345846,Charente,Châtignac
Q1092838,Hautes-Pyrénées,Hachan
Q1599174,Charente,Brie-sous-Barbezieux
Q1092950,Hautes-Pyrénées,Coussan
Q1345813,Haute-Garonne,Bélesta-en-Lauragais
Q1419167,Ardennes,Tarzy
Q1598931,Tarn,Missècle
Q1093011,Savoie,Hauteluce
Q1599630,Tarn,Payrin-Augmontel
Q1599620,Tarn,Cuq-Toulza
Q1351704,Seine-et-Marne,Nandy
Q1345882,Haute-Garonne,Billière
Q1351618,Lot,Saint-Paul-de-Vern
Q1599390,Charente,Boutiers-Saint-Trojan
Q1419203,Ardennes,Saint-Marcel
Q1598943,Tarn,Carlus
Q1419234,Haute-Garonne,Cassagne
Q1351594,Orne,Saint-André-de-Messei
Q1092907,Hautes-Pyrénées,Bertren
Q1419188,Haute-Garonne,Le Castéra
Q1351567,Lot,Saint-Vincent-Rive-d'Olt
Q1351668,Charente-Maritime,Chartuzac
Q1346715,Oise,Plainval
Q1093018,Alpes-de-Haute-Provence,Venterol
Q1346636,Oise,Flavacourt
Q1419237,Ardennes,Prix-lès-Mézières
Q1419149,Haute-Garonne,Le Fréchet
Q1093040,Alpes-de-Haute-Provence,Saumane
Q21919,Moselle,Cheminot
Q1346665,Oise,Abbecourt
Q1092970,Hautes-Pyrénées,Chelle-Spou
Q1419351,Val-d'Oise,Berville
Q1599362,Tarn,Massals
Q1419243,Ardennes,Warnécourt
Q1093034,Hautes-Pyrénées,Castéra-Lanusse
Q1345939,Haute-Garonne,Cazarilh-Laspènes
Q1599349,Tarn,Fraissines
Q1599128,Charente,Chantillac
Q1599430,Charente,Dignac
Q1093042,Pyrénées-Orientales,Cases-de-Pène
Q1419173,Haute-Garonne,Canens
Q1599377,Charente,Chirac
Q1093028,Hautes-Pyrénées,Buzon
Q1599829,Hautes-Pyrénées,Geu
Q21920,Moselle,Pouilly
Q1419223,Ardennes,Signy-Montlibert
Q1419211,Ardennes,Taillette
Q1600303,Tarn,Garrigues
Q1419445,Val-d'Oise,Boissy-l'Aillerie
Q1346702,Oise,Laverrière
Q21922,Moselle,Rochonvillers
Q1346688,Oise,Blincourt
Q1346675,Oise,Hénonville
Q1093022,Alpes-de-Haute-Provence,Pierrerue
Q1351814,Vienne,Celle-Lévescault
Q1600295,Tarn,Moularès
Q1419535,Val-d'Oise,Béthemont-la-Forêt
Q1346815,Orne,Trémont
Q1093077,Pyrénées-Orientales,Dorres
Q1093092,Pyrénées-Orientales,Baixas
Q1093032,Alpes-de-Haute-Provence,Montclar
Q21917,Moselle,Audun-le-Tiche
Q1600621,Tarn,Mézens
Q1346754,Oise,Guiscard
Q1346727,Oise,Hémévillers
Q1346743,Oise,Agnetz
Q1093084,Pyrénées-Orientales,Valmanya
Q1419277,Val-d'Oise,Belloy-en-France
Q1419998,Vendée,Vix
Q21921,Moselle,Maxstadt
Q21925,Moselle,Uckange
Q1599868,Hautes-Pyrénées,Louit
Q1093072,Alpes-de-Haute-Provence,Montjustin
Q1419541,Yvelines,Perdreauville
Q21924,Moselle,Pournoy-la-Chétive
Q1419383,Seine-et-Marne,Trilbardou
Q1419629,Val-d'Oise,Bessancourt
Q1420063,Vendée,Poiroux
Q1093065,Alpes-de-Haute-Provence,Piégut
Q1093067,Pyrénées-Orientales,Fourques
Q1419886,Vendée,Nalliers
Q1600364,Charente,Cherves-Châtelars
Q1599885,Hautes-Pyrénées,Sarrancolin
Q1600318,Tarn,Montgey
Q21927,Moselle,Saint-Julien-lès-Metz
Q21931,Moselle,Launstroff
Q1346842,Oise,Lachapelle-Saint-Pierre
Q1346829,Oise,Hainvillers
Q1346868,Oise,Gannes
Q21926,Moselle,Villers-Stoncourt
Q21923,Moselle,Laumesfeld
Q21930,Moselle,Jussy
Q1093048,Aisne,Fayet
Q1346788,Oise,Baron
Q21932,Moselle,Puttelange-lès-Thionville
Q1346775,Oise,Berlancourt
Q1600478,Tarn,Brassac
Q1600691,Tarn,Le Sequestre
Q21934,Moselle,Hertzing
Q1093169,Hautes-Pyrénées,Guchan
Q21940,Moselle,Saint-Privat-la-Montagne
Q1419678,Jura,Oussières
Q1419907,Vendée,Monsireigne
Q1601175,Saône-et-Loire,Saint-Vincent-en-Bresse
Q1601430,Tarn,Giroussens
Q1420171,Vendée,Longeville-sur-Mer
Q1346879,Oise,Herchies
Q1420272,Vendée,L'Oie
Q1420347,Vendée,Longèves
Q21938,Moselle,Moussey
Q21929,Moselle,Mécleuves
Q1600341,Tarn,Le Masnau-Massuguiès
Q1420264,Vendée,Montournais
Q1093110,Pyrénées-Orientales,Cassagnes
Q21936,Moselle,Louvigny
Q1093130,Pyrénées-Orientales,Fontpédrouse
Q1093189,Hautes-Pyrénées,Bonrepos
Q1601473,Charente,Brie
Q1347185,Orne,Mieuxcé
Q1420072,Vendée,L'Épine
Q1347225,Orne,Lougé-sur-Maire
Q21941,Moselle,Loutzviller
Q21928,Moselle,Hermelange
Q21939,Moselle,Rodemack
Q21933,Moselle,Puttelange-aux-Lacs
Q1420370,Vendée,Les Landes-Genusson
Q1420465,Vendée,Triaize
Q1600646,Tarn,Le Verdier
Q21935,Moselle,Silly-sur-Nied
Q1346941,Oise,Armancourt
Q1347101,Orne,Rânes
Q1601579,Tarn,Anglès
Q1093149,Pyrénées-Orientales,Conat
Q1346855,Oise,Bargny
Q1601527,Charente,Chabrac
Q1420710,Vendée,Saint-Martin-des-Noyers
Q1347035,Orne,Ménil-Gondouin
Q59466,Meuse,Saint-Jean-lès-Buzy
Q1420412,Vendée,Rosnay
Q1601572,Charente,Condéon
Q1347237,Orne,Macé
Q1601863,Charente,Chadurie
Q21943,Moselle,Saint-Louis
Q1093162,Pyrénées-Orientales,Ayguatébia-Talau
Q1346891,Oise,Grémévillers
Q21937,Moselle,Folschviller
Q21942,Moselle,Mouterhouse
Q1347252,Orne,Commeaux
Q1093196,Hautes-Pyrénées,Cadeilhan-Trachère
Q59461,Meuse,Saint-Aubin-sur-Aire
Q21947,Moselle,Marimont-lès-Bénestroff
Q21945,Moselle,Loupershouse
Q1420474,Vendée,Sainte-Pexine
Q1420560,Vendée,Sainte-Florence
Q1347375,Orne,Lonlay-l'Abbaye
Q59489,Meuse,Saint-Laurent-sur-Othain
Q59481,Meuse,Loison
Q59484,Meuse,Vaudoncourt
Q1347328,Orne,Bonsmoulins
Q1346959,Oise,Lévignen
Q1093178,Hautes-Pyrénées,Esquièze-Sère
Q1347120,Orne,Landisacq
Q59538,Meuse,Bouligny
Q1601872,Charente,Angeduc
Q1420417,Vendée,Liez
Q1601883,Charente,Challignac
Q1347071,Orne,Guerquesalles
Q1601587,Charente,Fouquebrune
Q1420732,Vendée,Saint-Révérend
Q59575,Meuse,Warcq
Q1420849,Vendée,Thiré
Q21949,Moselle,Lagarde
Q1420906,Vendée,Xanton-Chassenon
Q1602618,Charente,Saint-Georges
Q21944,Moselle,Rolbing
Q1601927,Saône-et-Loire,Gergy
Q1420998,Vendée,Saint-Laurent-de-la-Salle
Q59584,Meuse,Sepvigny
Q1347532,Orne,Coulonges-sur-Sarthe
Q1601968,Saône-et-Loire,Frontenaud
Q1602627,Tarn-et-Garonne,Maubec
Q59686,Meuse,Arrancy-sur-Crusnes
Q1601948,Charente-Maritime,Saint-Sulpice-d'Arnoult
Q1347485,Orne,Origny-le-Roux
Q1421374,Vendée,Saint-Paul-en-Pareds
Q1347498,Orne,Moncy
Q1347651,Orne,Médavy
Q1601918,Saône-et-Loire,Lournand
Q1602600,Saône-et-Loire,Flagy
Q1347297,Orne,Canapville
Q1421115,Vendée,La Merlatière
Q21946,Moselle,Molring
Q21953,Moselle,Lindre-Basse
Q1602858,Charente-Maritime,Saint-Palais-sur-Mer
Q1602637,Saône-et-Loire,Lessard-en-Bresse
Q59536,Meuse,Billy-sous-Mangiennes
Q59724,Meuse,Étain
Q21951,Moselle,Marthille
Q1421300,Vendée,Saint-Philbert-de-Bouaine
Q1421948,Vendée,Saint-Hilaire-de-Riez
Q1421207,Vendée,Petosse
Q1421199,Vendée,L'Orbrie
Q1421380,Vendée,Saint-Michel-en-l'Herm
Q59688,Meuse,Amel-sur-l'Étang
Q1347508,Orne,Lignères
Q1347718,Orne,Coulonces
Q59701,Charente-Maritime,Dompierre-sur-Mer
Q21959,Moselle,Liocourt
Q1602839,Saône-et-Loire,Lacrost
Q21948,Moselle,Denting
Q1602890,Oise,Nointel
Q59794,Meuse,Muzeray
Q1602824,Saône-et-Loire,Fleury-la-Montagne
Q59728,Meuse,Saint-Germain-sur-Meuse
Q59801,Lot,Saint-Chamarand
Q1601937,Charente-Maritime,Saint-Sulpice-de-Royan
